shelfmark,aggregate_score,signal_count,signals,non_bibliographic_hits,detail_url,viewer_url,best_snippet
Chig.L.IV.106.pt.A,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Chig.L.IV.106.pt.A,https://digi.vatlib.it/view/MSS_Chig.L.IV.106.pt.A,"Bibliographic References: 1) De Lollis, Cesare, 1863-1928 Un frammento di canzoniere provenzale In Studi medievali"
Chig.L.VIII.292,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Chig.L.VIII.292,https://digi.vatlib.it/view/MSS_Chig.L.VIII.292,"Bibliographic References: 1) De Robertis, Teresa, 1955- Rivalutazione di un frammento dantesco, In Studi danteschi 2001"
Ott.lat.6,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Ott.lat.6,https://digi.vatlib.it/view/MSS_Ott.lat.6,"Bibliographic References: 1) Ciccarelli, Diego Un frammento isidoriano del IX sec, In Schede medievali 1989"
Ott.lat.2072,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Ott.lat.2072,https://digi.vatlib.it/view/MSS_Ott.lat.2072,"Bibliographic References: 1) Monti, Carla Maria Un frammento ritrovato del codice Bancroft (University of California, Berkeley 145), In Italia medioevale e umanistica 1986"
Ott.lat.3316,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Ott.lat.3316,https://digi.vatlib.it/view/MSS_Ott.lat.3316,"Bibliographic References: 1) Messina, Michele Due manoscritti di estratti dalla «Commedia» e un frammento In Studi danteschi"
Pal.gr.20,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Pal.gr.20,https://digi.vatlib.it/view/MSS_Pal.gr.20,"Bibliographic References: 1) Guida, Augusto, 1950- Un nuovo frammento della replica a Giuliano di Teodoro di Mopsuestia, In Bollettino della Badia greca di Grottaferrata 1999"
Pal.gr.93,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Pal.gr.93,https://digi.vatlib.it/view/MSS_Pal.gr.93,"Bibliographic References: 1) Mazzarino, Antonio Ancora un altro frammento ignorato di Catone, In Helikon 1982"
Pal.gr.96,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Pal.gr.96,https://digi.vatlib.it/view/MSS_Pal.gr.96,"Bibliographic References: 1) Mazzarino, Antonio Ancora un altro frammento ignorato di Catone, In Helikon 1982"
Pal.gr.134,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Pal.gr.134,https://digi.vatlib.it/view/MSS_Pal.gr.134,"Bibliographic References: 1) Mazzarino, Antonio Ancora un altro frammento ignorato di Catone, In Helikon 1982"
Pal.gr.203,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Pal.gr.203,https://digi.vatlib.it/view/MSS_Pal.gr.203,"Bibliographic References: 1) Guida, Augusto, 1950- Un nuovo frammento della replica a Giuliano di Teodoro di Mopsuestia, In Bollettino della Badia greca di Grottaferrata 1999"
Pal.gr.360,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Pal.gr.360,https://digi.vatlib.it/view/MSS_Pal.gr.360,"Bibliographic References: 1) Mazzarino, Antonio Ancora un altro frammento ignorato di Catone, In Helikon 1982"
Pal.gr.425,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Pal.gr.425,https://digi.vatlib.it/view/MSS_Pal.gr.425,"Bibliographic References: 1) Casanova, Angelo Un frammento trascurato e il problema della divisione in libri del “Catalogo” esiodeo, In Studi italiani di filologia classica 1973"
Pal.lat.510,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Pal.lat.510,https://digi.vatlib.it/view/MSS_Pal.lat.510,"Bibliographic References: 1) Ciccarelli, Diego Un frammento di messale in scrittura beneventana, In Schede medievali 1983"
Pal.lat.566,5.35,1,frammento,0,https://digi.vatlib.it/mss/detail/Pal.lat.566,https://digi.vatlib.it/view/MSS_Pal.lat.566,"Bibliographic References: 1) Ciccarelli, Diego Un frammento isidoriano del IX sec, In Schede medievali 1989"
Barb.lat.791,5.35,1,inedito,0,https://digi.vatlib.it/mss/detail/Barb.lat.791,https://digi.vatlib.it/view/MSS_Barb.lat.791,"Bibliographic References: 1) Mariani, Nazzareno, O.F.M. Sermone inedito di Francesco della Marca, In Archivum franciscanum historicum 2006"
Barb.lat.1462,5.35,1,inedito,0,https://digi.vatlib.it/mss/detail/Barb.lat.1462,https://digi.vatlib.it/view/MSS_Barb.lat.1462,"Bibliographic References: 1) Bellomo, Manlio Cino edito e inedito in un manoscritto chigiano, In Quaderni catanesi di studi classici e medievali 1982"
Barb.lat.1809,5.35,1,inedito,0,https://digi.vatlib.it/mss/detail/Barb.lat.1809,https://digi.vatlib.it/view/MSS_Barb.lat.1809,"Bibliographic References: 1) Tramontana, Alessandra Un inedito epigramma di Giovanni Marrasio per Girolamo Forti, In Studi Medievali e Umanistici 2007"
Barb.lat.2799,5.35,1,inedito,0,https://digi.vatlib.it/mss/detail/Barb.lat.2799,https://digi.vatlib.it/view/MSS_Barb.lat.2799,"Low Quality Bibliographic References: 1) Coste, Jean, S.M., 1926-1994 Un diario inedito degli anni 1519-1524, In Lunario romano 1980"
Barb.lat.3917,5.35,1,inedito,0,https://digi.vatlib.it/mss/detail/Barb.lat.3917,https://digi.vatlib.it/view/MSS_Barb.lat.3917,"Low Quality Bibliographic References: 1) Carboni, Fabio Un serventese inedito del Saviozzo, In Studj romanzi 1981"
Barb.lat.4000,5.35,1,inedito,0,https://digi.vatlib.it/mss/detail/Barb.lat.4000,https://digi.vatlib.it/view/MSS_Barb.lat.4000,"Low Quality Bibliographic References: 1) Carboni, Fabio Un serventese inedito del Saviozzo, In Studj romanzi 1981"
Barb.lat.4047,5.35,1,inedito,0,https://digi.vatlib.it/mss/detail/Barb.lat.4047,https://digi.vatlib.it/view/MSS_Barb.lat.4047,"Low Quality Bibliographic References: 1) Carboni, Fabio Un serventese inedito del Saviozzo, In Studj romanzi 1981"
Cappon.144,5.35,1,inedito,0,https://digi.vatlib.it/mss/detail/Cappon.144,https://digi.vatlib.it/view/MSS_Cappon.144,"Bibliographic References: 1) Piolanti, Antonio, sac., 1911- Le lacrime di Maria per i suoi figli adottivi in un testo inedito di Girolamo Ghetti da Roma, In Divinitas"
Chig.C.V.134,5.35,1,inedito,0,https://digi.vatlib.it/mss/detail/Chig.C.V.134,https://digi.vatlib.it/view/MSS_Chig.C.V.134,"Bibliographic References: 1) Bragança, Joaquim Oliveira Un ritual inèdito de baptismo, In Didaskalia. Revista da Faculdade de Teologia / Lisboa 1973"
Chig.L.IV.121,5.35,1,inedito,0,https://digi.vatlib.it/mss/detail/Chig.L.IV.121,https://digi.vatlib.it/view/MSS_Chig.L.IV.121,"Low Quality Bibliographic References: 1) Nessi, Silvestro Contributo per una nuova biografia di Iacopone da Todi con un documento inedito del 1259, In Miscellanea Francescana 1979"
Chig.L.VIII.302,5.35,1,inedito,0,https://digi.vatlib.it/mss/detail/Chig.L.VIII.302,https://digi.vatlib.it/view/MSS_Chig.L.VIII.302,"Bibliographic References: 1) Caretti, Lanfranco, 1915-1995 Un sonetto inedito attribuibile al Tasso In Studi di filologia italiana"
Pal.lat.150,5.35,1,inedito,0,https://digi.vatlib.it/mss/detail/Pal.lat.150,https://digi.vatlib.it/view/MSS_Pal.lat.150,"Bibliographic References: 1) Vezzoni, Anna Un testimone testuale inedito della versione Palatina del ""Pastore"" di Erma, In Studi classici e orientali 1987"
Arch.Cap.S.Pietro.D.168,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.D.168,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.D.168,"Bibliographic References: 1) Licitra, Vincenzo La razzia di Gadres in una redazione latina inedita In Studi medievali"
Arch.Cap.S.Pietro.H.49,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.H.49,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.H.49,"Bibliographic References: 1) Licitra, Vincenzo La razzia di Gadres in una redazione latina inedita In Studi medievali"
Barb.gr.318,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Barb.gr.318,https://digi.vatlib.it/view/MSS_Barb.gr.318,"Bibliographic References: 1) Chiesa, Paolo Una traduzione inedita di Anastasio Bibliotecario? Le ""vitae"" latine di sant'Anfilochio, In Studi medievali 1987"
Barb.gr.332,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Barb.gr.332,https://digi.vatlib.it/view/MSS_Barb.gr.332,"Bibliographic References: 1) Lucà, Santo, 1947- La fine inedita del commento di Nilo d'Ancira al Cantico dei Cantici, In Augustinianum 1982"
Barb.gr.520,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Barb.gr.520,https://digi.vatlib.it/view/MSS_Barb.gr.520,"Bibliographic References: 1) Bentein, Klaas Book Epigrams in Honor of the Church Fathers: Some Inedita from the Eleventh Century, In Greek, Roman and Byzantine Studies 2009"
Barb.lat.399,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Barb.lat.399,https://digi.vatlib.it/view/MSS_Barb.lat.399,"Bibliographic References: 1) Bandini, Michele, 1964- Un' inedita traduzione latina della Doctrina ad Antiochum ducem pseudo-atanasiana, In Studi classici e orientali 1997"
Borg.ar.165,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Borg.ar.165,https://digi.vatlib.it/view/MSS_Borg.ar.165,"Low Quality Bibliographic References: 1) Hermosilla Llisterri, M.J. Una versión inédita del ""Kitāb bad' al-jalq wa-qisas al-anbiyā"" en el ms. LXIII de la Junta, In al-Qantara 1985"
Borg.lat.747,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Borg.lat.747,https://digi.vatlib.it/view/MSS_Borg.lat.747,"Low Quality Bibliographic References: 1) Lomagistro, Barbara L’alfabeto latino nella Slavia meridionale: una testimonianza inedita , In Orientalia Christiana Periodica 2002"
Cappon.31,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Cappon.31,https://digi.vatlib.it/view/MSS_Cappon.31,"Bibliographic References: 1) Il papato breve di Adriano VI: storia, religione, arte, cultura, In RR inedita , saggi 2024."
Chig.L.II.22,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Chig.L.II.22,https://digi.vatlib.it/view/MSS_Chig.L.II.22,"Low Quality Bibliographic References: 1) Il papato breve di Adriano VI: storia, religione, arte, cultura, In RR inedita , saggi 2024."
Ott.gr.333,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Ott.gr.333,https://digi.vatlib.it/view/MSS_Ott.gr.333,"Bibliographic References: 1) Lucà, Santo, 1947- La fine inedita del commento di Nilo d'Ancira al Cantico dei Cantici, In Augustinianum 1982"
Ott.lat.1353,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Ott.lat.1353,https://digi.vatlib.it/view/MSS_Ott.lat.1353,"Bibliographic References: 1) Ziebarth, Erich Gustav Ludwig, 1868-1944 Cyriaci Anconitani epistula inedita In Rheinisches Museum für Philologie"
Ott.lat.2341,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Ott.lat.2341,https://digi.vatlib.it/view/MSS_Ott.lat.2341,"Bibliographic References: 1) Palese, Salvatore La corrispondenza inedita di Girolamo Aleandro, arcivescovo di Brindisi, In Studi storici 1974"
Ott.lat.2881,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Ott.lat.2881,https://digi.vatlib.it/view/MSS_Ott.lat.2881,"Bibliographic References: 1) Cherubelli, Paolo Una laude inedita di Edoardo Acciaivoli (1425) In La Rinascita. Rivista del Centro nazionale di studi sul Rinascimento"
Pal.gr.239,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Pal.gr.239,https://digi.vatlib.it/view/MSS_Pal.gr.239,"Bibliographic References: 1) Lilla, Salvatore, 1936-2015 La fonte inedita di un'omelia greca sulla Pasqua, In Byzantion 1970"
Pal.lat.1552,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Pal.lat.1552,https://digi.vatlib.it/view/MSS_Pal.lat.1552,"Bibliographic References: 1) Koj, Peter, Inedita Poggiana, In Romanistisches Jahrbuch 1969"
Pal.lat.1795,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Pal.lat.1795,https://digi.vatlib.it/view/MSS_Pal.lat.1795,"Bibliographic References: 1) Koj, Peter, Inedita Poggiana, In Romanistisches Jahrbuch"
Reg.gr.45,5.35,1,inedita,0,https://digi.vatlib.it/mss/detail/Reg.gr.45,https://digi.vatlib.it/view/MSS_Reg.gr.45,"Bibliographic References: 1) Lilla, Salvatore, 1936-2015 La fonte inedita di un'omelia greca sulla Pasqua, In Byzantion 1970"
Reg.gr.1.pt.A,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Reg.gr.1.pt.A,https://digi.vatlib.it/view/MSS_Reg.gr.1.pt.A,"Bibliographic References: 1) Andrist, Patrick Au croisement des contenus et de la matière: l’architecture des sept pandectes bibliques grecques du premier millénaire: étude comparative sur les structures des contenus et de la matérialité des codex Vaticanus, Sinaiticus, Alexandrinus, Ephraemi rescriptus , Basilianus, «Pariathonensis» et de la Biblia Leonis, In Scrineum Rivista"
Reg.gr.1.pt.B,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Reg.gr.1.pt.B,https://digi.vatlib.it/view/MSS_Reg.gr.1.pt.B,"Bibliographic References: 1) Andrist, Patrick Au croisement des contenus et de la matière: l’architecture des sept pandectes bibliques grecques du premier millénaire: étude comparative sur les structures des contenus et de la matérialité des codex Vaticanus, Sinaiticus, Alexandrinus, Ephraemi rescriptus , Basilianus, «Pariathonensis» et de la Biblia Leonis, In Scrineum Rivista"
Vat.ar.71,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Vat.ar.71,https://digi.vatlib.it/view/MSS_Vat.ar.71,"Bibliographic References: 1) Esbroeck, Michel van, S.I., 1934-2003 Le codex rescriptus Tischendorf 2 à Leipzig et Cyrille de Scythopolis en version arabe, In Actes du deuxième Congrès international d'études arabes chrétiennes (Oosterhesselen, sept. 1984), 1986"
Vat.gr.373,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Vat.gr.373,https://digi.vatlib.it/view/MSS_Vat.gr.373,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009"
Vat.gr.719,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Vat.gr.719,https://digi.vatlib.it/view/MSS_Vat.gr.719,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009"
Vat.gr.725,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Vat.gr.725,https://digi.vatlib.it/view/MSS_Vat.gr.725,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009"
Vat.gr.859,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Vat.gr.859,https://digi.vatlib.it/view/MSS_Vat.gr.859,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009"
Vat.gr.1101.pt.1,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Vat.gr.1101.pt.1,https://digi.vatlib.it/view/MSS_Vat.gr.1101.pt.1,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009"
Vat.gr.1101.pt.2,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Vat.gr.1101.pt.2,https://digi.vatlib.it/view/MSS_Vat.gr.1101.pt.2,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009"
Vat.gr.1611,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Vat.gr.1611,https://digi.vatlib.it/view/MSS_Vat.gr.1611,"Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009"
Vat.gr.1884,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Vat.gr.1884,https://digi.vatlib.it/view/MSS_Vat.gr.1884,"Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009"
Vat.gr.2057,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Vat.gr.2057,https://digi.vatlib.it/view/MSS_Vat.gr.2057,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009"
Vat.gr.2106,4.95,1,rescriptus,0,https://digi.vatlib.it/mss/detail/Vat.gr.2106,https://digi.vatlib.it/view/MSS_Vat.gr.2106,"Bibliographic References: 1) Andrist, Patrick Au croisement des contenus et de la matière: l’architecture des sept pandectes bibliques grecques du premier millénaire: étude comparative sur les structures des contenus et de la matérialité des codex Vaticanus, Sinaiticus, Alexandrinus, Ephraemi rescriptus , Basilianus, «Pariathonensis» et de la Biblia Leonis, In Scrineum Rivista"
Arch.Cap.S.Pietro.A.2,4.8,1,anonimo,0,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.A.2,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.A.2,"Bibliographic References: 1) Bianco, Maria Grazia Gli intenti del traduttore anonimo della “Vita Antonii” di Atanasio e le sue doti letterarie, In Studi storico religiosi 1981"
Barb.lat.914,4.8,1,anonimo,0,https://digi.vatlib.it/mss/detail/Barb.lat.914,https://digi.vatlib.it/view/MSS_Barb.lat.914,"Bibliographic References: 1) Di Noto, Sergio Cronaca di Anonimo parmense dal 1538 al 1572, In Archivio storico per le province parmensi 1981"
Ott.gr.313,4.8,1,anonimo,0,https://digi.vatlib.it/mss/detail/Ott.gr.313,https://digi.vatlib.it/view/MSS_Ott.gr.313,"Bibliographic References: 1) Arnesano, Daniele, 1975- Il «Copista del Dioscoride». Un anonimo salentino del secolo XIII, In Bollettino dei Classici 2003"
Pal.lat.238,4.8,1,anonimo,0,https://digi.vatlib.it/mss/detail/Pal.lat.238,https://digi.vatlib.it/view/MSS_Pal.lat.238,"Bibliographic References: 1) Kanzler, Rodolfo, barone, 1864-1924 Di un nuovo cimitero anonimo sulla via Latina, In Nuovo bullettino di archeologia cristiana"
Pal.lat.487,4.8,1,anonimo,0,https://digi.vatlib.it/mss/detail/Pal.lat.487,https://digi.vatlib.it/view/MSS_Pal.lat.487,"Bibliographic References: 1) Leotta, Rosario 1948-1997 Un anonimo imitatore di Massimiano, In Giornale italiano di filologia 1985"
Reg.gr.Pio.II.15,4.8,1,anonimo,0,https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.15,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.15,"Bibliographic References: 1) Arnesano, Daniele, 1975- Il «Copista del Dioscoride». Un anonimo salentino del secolo XIII, In Bollettino dei Classici 2003"
Reg.lat.49,4.8,1,anonymus,0,https://digi.vatlib.it/mss/detail/Reg.lat.49,https://digi.vatlib.it/view/MSS_Reg.lat.49,"Bibliographic References: 1) Löfstedt, Bengt Grammatisch-rhetorische Fragmente im Anonymus ad Cuimnanum, In Eranos. Acta philologica Suecana 1990"
Reg.lat.1442,4.8,1,anonymus,0,https://digi.vatlib.it/mss/detail/Reg.lat.1442,https://digi.vatlib.it/view/MSS_Reg.lat.1442,"Bibliographic References: 1) De Nonno, Mario, 1954- Note all’editio princeps dell’ Anonymus ad Cuimnanum, In Latomus. Revue d’études latines 1996"
