shelfmark,term,signal_weight,section,snippet,detail_url,viewer_url,score
Vat.gr.2005,palinsesto,10.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Lucà, Santo, 1947- Frammenti dell'Ad Theodorum Lapsum di Giovanni Crisostomo in un palinsesto di Grottaferrata : Crypt. G.b.XX, ora Gr. 145, In Storie di cultura scritta: studi per Francesco Magistrale (a cura di P. Fioretti; con la collaborazione di Annangela Germano e Marco Antonio Siciliani),",https://digi.vatlib.it/mss/detail/Vat.gr.2005,https://digi.vatlib.it/view/MSS_Vat.gr.2005,5.5
Vat.gr.2013,palinsesto,10.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Voicu, Sever J., 1945- L'omeliario palinsesto del Vatic. gr. 2061 A, In Revue d’histoire des textes 1982",https://digi.vatlib.it/mss/detail/Vat.gr.2013,https://digi.vatlib.it/view/MSS_Vat.gr.2013,7.0
Vat.gr.2055,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Lucà, Santo, 1947- Frammenti dell'Ad Theodorum Lapsum di Giovanni Crisostomo in un palinsesto di Grottaferrata : Crypt. G.b.XX, ora Gr. 145, In Storie di cultura scritta: studi per Francesco Magistrale (a cura di P. Fioretti; con la collaborazione di Annangela Germano e Marco Antonio Siciliani),",https://digi.vatlib.it/mss/detail/Vat.gr.2055,https://digi.vatlib.it/view/MSS_Vat.gr.2055,5.5
Vat.gr.2066,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Serventi, Stefano La scrittura inferiore del palinsesto Ambr. F 130 sup. (gr. 371), In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008 2) Arnesano, Daniele, 1975- Frammenti dell'Historia Philothea di Teodoreto di Ciro nel palinsesto Laur. 87.21, In Orpheus 2005",https://digi.vatlib.it/mss/detail/Vat.gr.2066,https://digi.vatlib.it/view/MSS_Vat.gr.2066,5.5
Vat.gr.2121,palinsesto,10.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Lucà, Santo, 1947- Frammenti dell'Ad Theodorum Lapsum di Giovanni Crisostomo in un palinsesto di Grottaferrata : Crypt. G.b.XX, ora Gr. 145, In Storie di cultura scritta: studi per Francesco Magistrale (a cura di P. Fioretti; con la collaborazione di Annangela Germano e Marco Antonio Siciliani),",https://digi.vatlib.it/mss/detail/Vat.gr.2121,https://digi.vatlib.it/view/MSS_Vat.gr.2121,5.5
Vat.gr.2123,palinsesto,10.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Lucà, Santo, 1947- Frammenti dell'Ad Theodorum Lapsum di Giovanni Crisostomo in un palinsesto di Grottaferrata : Crypt. G.b.XX, ora Gr. 145, In Storie di cultura scritta: studi per Francesco Magistrale (a cura di P. Fioretti; con la collaborazione di Annangela Germano e Marco Antonio Siciliani),",https://digi.vatlib.it/mss/detail/Vat.gr.2123,https://digi.vatlib.it/view/MSS_Vat.gr.2123,5.5
Vat.gr.2186,palinsesto,10.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008 2) Cataldi Palau, Annaclara Un nuovo manoscritto palinsesto di Giorgio Baiophoros, In Libri palinsesti greci: conservazione, restauro digitale, studio. Atti del Convegno internazionale, Villa Mondragone - Monte Porzio Catone - Università di Roma ""Tor Vergata"" - Biblioteca del Monumento Nazionale di Grottaferrata, 21-24 apr. 2004, 2008",https://digi.vatlib.it/mss/detail/Vat.gr.2186,https://digi.vatlib.it/view/MSS_Vat.gr.2186,5.5
Vat.gr.2197,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo codice della collezione filosofica. Il palinsesto Parisinus graecus 2575, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008",https://digi.vatlib.it/mss/detail/Vat.gr.2197,https://digi.vatlib.it/view/MSS_Vat.gr.2197,5.5
Vat.gr.2249,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Cataldi Palau, Annaclara Un nuovo codice della collezione filosofica. Il palinsesto Parisinus graecus 2575, In Studies in greek manuscripts, 1 (Testi, studi, strumenti, 24), 2008",https://digi.vatlib.it/mss/detail/Vat.gr.2249,https://digi.vatlib.it/view/MSS_Vat.gr.2249,5.5
Vat.gr.2305,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Arnesano, Daniele, 1975- Il palinsesto Laur. Conv. Soppr. 152. Note paleografiche e codicologiche, In Bollettino della Badia greca di Grottaferrata 1999",https://digi.vatlib.it/mss/detail/Vat.gr.2305,https://digi.vatlib.it/view/MSS_Vat.gr.2305,5.5
Vat.gr.2306,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Broia, Daniele Per una rilettura del palinsesto Vat. gr. 2061 A: saggio di ripristino digitale e di edizione diplomatica del Nomocanone alla luce del sistema RE.CO.RD®, In Bollettino della Badia greca di Grottaferrata 1999 2) Crisci, Edoardo Un frammento palinsesto del ""Commento al vangelo di S. Matteo"" di Origene nel codice Criptense Γ. β.VI, In Jahrbuch der Österreichischen Byzantinistik 1988",https://digi.vatlib.it/mss/detail/Vat.gr.2306,https://digi.vatlib.it/view/MSS_Vat.gr.2306,5.5
Vat.gr.2383,palinsesto,10.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Arnesano, Daniele, 1975- Il palinsesto Laur. Plut. 57.36. Una nota storica sull'assedio di Gallipoli e nuove testimonianza dialettali italo-meridionali, In Rivista di studi bizantini e neoellenici 2004",https://digi.vatlib.it/mss/detail/Vat.gr.2383,https://digi.vatlib.it/view/MSS_Vat.gr.2383,5.5
Vat.lat.3110,palinsesto,10.0,General Data,1) Miscellanea astronomica. sec. XIV ex,https://digi.vatlib.it/mss/detail/Vat.lat.3110,https://digi.vatlib.it/view/MSS_Vat.lat.3110,11.5
Vat.lat.3317,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026.",https://digi.vatlib.it/mss/detail/Vat.lat.3317,https://digi.vatlib.it/view/MSS_Vat.lat.3317,5.5
Vat.lat.3436,palinsesto,10.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Falcioni, Eugenio Il De Balneis Puteolanis e l'Eneide: due testi, un unico supporto. Un palinsesto nel codice Ottoboniano Latino 2110, In Studi e Testi 516, In Miscellanea Bibliothecae Apostolicae Vaticanae 2017.",https://digi.vatlib.it/mss/detail/Vat.lat.3436,https://digi.vatlib.it/view/MSS_Vat.lat.3436,5.5
Vat.lat.3867,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Fressura, Marco I perduti ff. 115-116 del Palinsesto L 120 sup. della Biblioteca ambrosiana di Milano, In Papyrologica Lupiensia Supplemento al n. 24/2015 (Studi paleografici e papirologici in ricordo di Paolo Radiciotti, a cura di Mario Capasso e Mario De Nonno),",https://digi.vatlib.it/mss/detail/Vat.lat.3867,https://digi.vatlib.it/view/MSS_Vat.lat.3867,5.5
Vat.lat.4770,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026.",https://digi.vatlib.it/mss/detail/Vat.lat.4770,https://digi.vatlib.it/view/MSS_Vat.lat.4770,5.5
Vat.lat.5319,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026.",https://digi.vatlib.it/mss/detail/Vat.lat.5319,https://digi.vatlib.it/view/MSS_Vat.lat.5319,5.5
Vat.lat.5750,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Rasi, Pietro, 1857-1919 Nuove osservazioni sul «Carmen de Pascha», In Miscellanea Ceriani: raccolta di scritti originali per onorare la memoria di M. Antonio Maria Ceriani, prefetto della Biblioteca Ambrosiana ... Con 70 illustrazioni e 6 tavole fuori testo 1910",https://digi.vatlib.it/mss/detail/Vat.lat.5750,https://digi.vatlib.it/view/MSS_Vat.lat.5750,5.5
Vat.lat.5757,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Pasoli‏, Elio,‏ 1927-1979 Cicerone Rep. I 16 (per la casistica del genitivo di fine e di causa) In Rivista di filologia e di istruzione classica",https://digi.vatlib.it/mss/detail/Vat.lat.5757,https://digi.vatlib.it/view/MSS_Vat.lat.5757,7.0
Vat.lat.6163,palinsesto,10.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Mercati, Giovanni, card., 1866-1957 Appunti sul palinsesto Vat. gr. 1456 In Rheinisches Museum für Philologie",https://digi.vatlib.it/mss/detail/Vat.lat.6163,https://digi.vatlib.it/view/MSS_Vat.lat.6163,7.0
Vat.lat.10657,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026.",https://digi.vatlib.it/mss/detail/Vat.lat.10657,https://digi.vatlib.it/view/MSS_Vat.lat.10657,5.5
Vat.lat.10673,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026.",https://digi.vatlib.it/mss/detail/Vat.lat.10673,https://digi.vatlib.it/view/MSS_Vat.lat.10673,5.5
Vat.lat.11310,palinsesto,10.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Tangari, Nicola Il palinsesto V C 14 della Biblioteca Nazionale di Napoli: un antifonario del secolo X/XI e il Doctrinale di Alexander de Villa Dei, Scritture e libri del medioevo 2026.",https://digi.vatlib.it/mss/detail/Vat.lat.11310,https://digi.vatlib.it/view/MSS_Vat.lat.11310,5.5
Vat.slav.3,palinsesto,10.0,Bibliographic References:,"Bibliographic References: 1) Krăstanov, Trendafil Apografo di evangeliario cirillico dei secoli X-XI nel "" Palinsesto Bulgaro"" (Vat.gr. 2502), In Christianity among the Slavs. The heritage of Saints Cyril and Methodius. Acts of the International Congress, Rome, Oct. 8-11, 1985, 1988",https://digi.vatlib.it/mss/detail/Vat.slav.3,https://digi.vatlib.it/view/MSS_Vat.slav.3,5.5
Pal.lat.1520,palimpsestus,10.0,General Data,"1) 1r: 2) 2r-60r passim: Tractatus quidam astronomiae. 3) 37r-38v, 47v-48r: Tractatus medicinae quo Erasistrati et Asclepii mentio facta est.",https://digi.vatlib.it/mss/detail/Pal.lat.1520,https://digi.vatlib.it/view/MSS_Pal.lat.1520,11.5
Vat.lat.505,palimpsestus,10.0,General Data,"1) S. Augustini opera, Sec. XI ex.",https://digi.vatlib.it/mss/detail/Vat.lat.505,https://digi.vatlib.it/view/MSS_Vat.lat.505,11.5
Arch.Cap.S.Pietro.E.17,rescriptus,9.0,General Data,1) 142r-143: Fragmentum bullae an. 1588 de pensione in favorem Fabii Rosetti clerici rom.,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.E.17,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.E.17,10.5
Chig.R.IV.11,rescriptus,9.0,General Data,Low Quality 1) sec. XIII in,https://digi.vatlib.it/mss/detail/Chig.R.IV.11,https://digi.vatlib.it/view/MSS_Chig.R.IV.11,10.5
Ott.gr.159.pt.1,rescriptus,9.0,General Data,1) 17r-25r: Λόγος περὶ φυλακῆς καρδίας· καὶ Νικηφόρου μονάζοντος,https://digi.vatlib.it/mss/detail/Ott.gr.159.pt.1,https://digi.vatlib.it/view/MSS_Ott.gr.159.pt.1,10.5
Reg.gr.1.pt.A,rescriptus,9.0,Bibliographic References:,"Bibliographic References: 1) Andrist, Patrick Au croisement des contenus et de la matière: l’architecture des sept pandectes bibliques grecques du premier millénaire: étude comparative sur les structures des contenus et de la matérialité des codex Vaticanus, Sinaiticus, Alexandrinus, Ephraemi rescriptus , Basilianus, «Pariathonensis» et de la Biblia Leonis, In Scrineum Rivista",https://digi.vatlib.it/mss/detail/Reg.gr.1.pt.A,https://digi.vatlib.it/view/MSS_Reg.gr.1.pt.A,4.95
Reg.gr.1.pt.B,rescriptus,9.0,Bibliographic References:,"Bibliographic References: 1) Andrist, Patrick Au croisement des contenus et de la matière: l’architecture des sept pandectes bibliques grecques du premier millénaire: étude comparative sur les structures des contenus et de la matérialité des codex Vaticanus, Sinaiticus, Alexandrinus, Ephraemi rescriptus , Basilianus, «Pariathonensis» et de la Biblia Leonis, In Scrineum Rivista",https://digi.vatlib.it/mss/detail/Reg.gr.1.pt.B,https://digi.vatlib.it/view/MSS_Reg.gr.1.pt.B,4.95
Reg.lat.478,rescriptus,9.0,General Data,1) Italica opuscula. sec. XV med.,https://digi.vatlib.it/mss/detail/Reg.lat.478,https://digi.vatlib.it/view/MSS_Reg.lat.478,10.5
Reg.lat.481,rescriptus,9.0,General Data,"1) Padelbronnensis sylloga, praesertim hagiographica. sec. XI-XII",https://digi.vatlib.it/mss/detail/Reg.lat.481,https://digi.vatlib.it/view/MSS_Reg.lat.481,10.5
Vat.ar.71,rescriptus,9.0,Bibliographic References:,"Bibliographic References: 1) Esbroeck, Michel van, S.I., 1934-2003 Le codex rescriptus Tischendorf 2 à Leipzig et Cyrille de Scythopolis en version arabe, In Actes du deuxième Congrès international d'études arabes chrétiennes (Oosterhesselen, sept. 1984), 1986",https://digi.vatlib.it/mss/detail/Vat.ar.71,https://digi.vatlib.it/view/MSS_Vat.ar.71,4.95
Vat.gr.373,rescriptus,9.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009",https://digi.vatlib.it/mss/detail/Vat.gr.373,https://digi.vatlib.it/view/MSS_Vat.gr.373,4.95
Vat.gr.719,rescriptus,9.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009",https://digi.vatlib.it/mss/detail/Vat.gr.719,https://digi.vatlib.it/view/MSS_Vat.gr.719,4.95
Vat.gr.725,rescriptus,9.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009",https://digi.vatlib.it/mss/detail/Vat.gr.725,https://digi.vatlib.it/view/MSS_Vat.gr.725,4.95
Vat.gr.788.pt.B,rescriptus,9.0,General Data,1) sec. XIV-XV,https://digi.vatlib.it/mss/detail/Vat.gr.788.pt.B,https://digi.vatlib.it/view/MSS_Vat.gr.788.pt.B,10.5
Vat.gr.859,rescriptus,9.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009",https://digi.vatlib.it/mss/detail/Vat.gr.859,https://digi.vatlib.it/view/MSS_Vat.gr.859,4.95
Vat.gr.984,rescriptus,9.0,General Data,1) sec. XIV,https://digi.vatlib.it/mss/detail/Vat.gr.984,https://digi.vatlib.it/view/MSS_Vat.gr.984,10.5
Vat.gr.1101.pt.1,rescriptus,9.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009",https://digi.vatlib.it/mss/detail/Vat.gr.1101.pt.1,https://digi.vatlib.it/view/MSS_Vat.gr.1101.pt.1,4.95
Vat.gr.1101.pt.2,rescriptus,9.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009",https://digi.vatlib.it/mss/detail/Vat.gr.1101.pt.2,https://digi.vatlib.it/view/MSS_Vat.gr.1101.pt.2,4.95
Vat.gr.1209,rescriptus,9.0,Bibliographic References:,"Bibliographic References: 1) Andrist, Patrick Au croisement des contenus et de la matière: l’architecture des sept pandectes bibliques grecques du premier millénaire: étude comparative sur les structures des contenus et de la matérialité des codex Vaticanus, Sinaiticus, Alexandrinus, Ephraemi rescriptus , Basilianus, «Pariathonensis» et de la Biblia Leonis, In Scrineum Rivista",https://digi.vatlib.it/mss/detail/Vat.gr.1209,https://digi.vatlib.it/view/MSS_Vat.gr.1209,4.95
Vat.gr.1288,rescriptus,9.0,Bibliographic References:,"Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009",https://digi.vatlib.it/mss/detail/Vat.gr.1288,https://digi.vatlib.it/view/MSS_Vat.gr.1288,4.95
Vat.gr.1611,rescriptus,9.0,Bibliographic References:,"Bibliographic References: 1) Faraggiana di Sarzana, Chiara Il Nomocanon Par.gr.1330, <<horride rescriptus >> su pergamene in maiuscola contenenti un antico commentario ad Aristotele, il Corpus Dionysiacum e testi patristici, In Nea Rhōmē 2009",https://digi.vatlib.it/mss/detail/Vat.gr.1611,https://digi.vatlib.it/view/MSS_Vat.gr.1611,4.95
Vat.gr.1810,rescriptus,9.0,General Data,1) Scriptio recentior: (sec. XIII) Officia vigiliarum maiorum festorum Domini; Scriptio inferior: inf. 1 (an. 953) Collectio hagiographica praemetaphrastica haud menologica; inf. 2 (sec. X) <S. Theodori Studitae operum collectio italograeca>. sec. XIII,https://digi.vatlib.it/mss/detail/Vat.gr.1810,https://digi.vatlib.it/view/MSS_Vat.gr.1810,9.0
Vat.gr.1830,rescriptus,9.0,General Data,1) sec. XIV-XV,https://digi.vatlib.it/mss/detail/Vat.gr.1830,https://digi.vatlib.it/view/MSS_Vat.gr.1830,10.5
Vat.gr.1843,rescriptus,9.0,General Data,1) sec. XII,https://digi.vatlib.it/mss/detail/Vat.gr.1843,https://digi.vatlib.it/view/MSS_Vat.gr.1843,10.5
Vat.gr.1844,rescriptus,9.0,General Data,Low Quality 1) Liturgica varia secundum usum italograecum. sec. XIV,https://digi.vatlib.it/mss/detail/Vat.gr.1844,https://digi.vatlib.it/view/MSS_Vat.gr.1844,10.5
